"ID","Position","Company","City","State","Skills","Type","Salary"
202.0,"Senior Software Engineer Financial Data Services","Intuit","Mountain View","CA"," Architecture","Base Salary","124000"
203.0,"Senior Software Engineer Data Services Team","Intuit","Mountain View","CA"," Architecture","Base Salary","124000"
204.0,"Senior Manager Principal Data Scientist","SapientNitro","Arlington","VA"," User Experience","Base Salary","174000"
205.0,"Senior Manager, Principal Data Scientist","SapientNitro","Arlington","VA"," User Experience","Base Salary","174000"
206.0,"Data Scientist","","Watertown","MA"," Python","Base Salary","118000"
207.0,"Principal Data Scientist - Atlanta, GA","Honeywell","Atlanta","GA"," Data Science","Base Salary","149000"
208.0,"Data Scientist, Autopilot Maps","Tesla Motors","Palo Alto","CA"," Machine Learning","Base Salary","125000"
209.0,"Senior Data Science Engineer","CDK Global","Seattle","WA"," Analytics","Base Salary","126000"
210.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Management","Base Salary","133000"
211.0,"VP, Data Science","Comcast","Philadelphia","PA"," Statistics","Base Salary","190000"
212.0,"Data Scientist - Amazon Advertising Platform","Amazon","Seattle","WA"," AWS","Base Salary","119000"
213.0,"Senior Data Scientist - Learning Services","Chegg","Santa Clara","CA"," Python","Base Salary","130000"
214.0,"Data Scientist","Amazon","Seattle","WA"," C++","Base Salary","124000"
215.0,"Senior Manager of Data Science","Oportun","Redwood City","CA"," Statistics","Base Salary","164000"
216.0,"Sr. Data Scientist","Biogen Idec","Cambridge","MA"," Scala","Base Salary","119000"
217.0,"Senior Data Scientist","Verizon","Palo Alto","CA"," Machine Learning","Base Salary","136000"
218.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Management","Base Salary","133000"
219.0,"Data Scientist II","MediaMath","New York","NY"," Algorithms","Base Salary","112000"
220.0,"Data Scientist","MeetMe","San Francisco","CA"," Machine Learning","Base Salary","109000"
221.0,"Director, Data Science","TrueCar","Santa Monica","CA"," Statistics","Base Salary","178000"
222.0,"Data Scientist - Payment Experience","Amazon","Seattle","WA"," Data Science","Base Salary","125000"
224.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," User Experience","Base Salary","135000"
225.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," User Experience","Base Salary","135000"
226.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," User Experience","Base Salary","135000"
227.0,"Data Scientist","Intuit","Mountain View","CA"," Algorithms","Base Salary","119000"
228.0,"Data Scientist","Eventbrite","San Francisco","CA"," SQL","Base Salary","124000"
229.0,"Software Engineer, Data Science Team","Castlight Health","San Francisco","CA"," Relational Databases","Base Salary","115000"
230.0,"Data Scientist","Cisco Systems","San Jose","CA"," Machine Learning","Base Salary","119000"
234.0,"Senior Data Scientist","Lenovo","San Jose","CA"," Algorithms","Base Salary","129000"
235.0,"Data Scientist","Adobe","San Jose","CA"," Matlab","Base Salary","130000"
236.0,"Data Scientist","Adobe","San Jose","CA"," Matlab","Base Salary","131000"
237.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Analytics","Base Salary","133000"
238.0,"Senior Data Scientist","Activision","Boulder","CO"," Python","Base Salary","111000"
239.0,"Data Scientist","Activision","Santa Monica","CA"," Python","Base Salary","104000"
240.0,"Data Scientist","Cisco Systems","San Jose","CA"," Algorithms","Base Salary","118000"
241.0,"Chief Data Scientist","Huawei","Santa Clara","CA"," C++","Base Salary","191000"
242.0,"Data Scientist","Electronic Arts","Redwood City","CA"," Machine Learning","Base Salary","116000"
243.0,"Sr Data Scientist","SanDisk","Milpitas","CA"," Algorithms","Base Salary","122000"
244.0,"Sr Data Scientist Job","SanDisk","Milpitas","CA"," Algorithms","Base Salary","122000"
245.0,"Sr. Data Scientist","Pivotal Labs","Atlanta","GA"," C++","Base Salary","117000"
246.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Algorithms","Base Salary","141000"
247.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Algorithms","Base Salary","141000"
248.0,"Principal Data Scientist","Honeywell","Atlanta","GA"," Strategy","Base Salary","148000"
249.0,"Data Scientist","Amazon","New York","NY"," Statistics","Base Salary","110000"
251.0,"Principal Software Architect - Data Science & ML","GE FABBRI","San Ramon","CA"," Scala","Base Salary","174000"
252.0,"Chief Data Scientist","Intellipro","Santa Clara","CA"," Deep Learning","Base Salary","182000"
253.0,"VP of Data Science","Roku","Los Gatos","CA"," Analytics","Base Salary","172000"
254.0,"Data Scientist","Amazon","Seattle","WA"," Matlab","Base Salary","124000"
255.0,"Senior Software Engineer","","San Francisco","CA"," Natural Language Processing","Base Salary","138000"
256.0,"Senior Data Scientist","Walmart","Sunnyvale","CA"," Algorithms","Base Salary","121000"
257.0,"Sr Staff Data Scientist - Simulations","GE","San Ramon","CA"," Management","Base Salary","141000"
258.0,"Sr Staff Data Scientist","","San Ramon","CA"," Management","Base Salary","141000"
259.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Machine Learning","Base Salary","107000"
260.0,"Sr Staff Data Scientist","Seagate Technology","Longmont","CO"," Analytics","Base Salary","127000"
261.0,"Data Scientist","Amazon","Seattle","WA"," Data Science","Base Salary","124000"
262.0,"MTS1 - Quality Engineer - Data Science","eBay","San Jose","CA"," REST","Base Salary","116000"
263.0,"Principal Data Scientist","Aetna","Wellesley","MA"," Management","Base Salary","138000"
264.0,"Data Scientist (University Grad)","Electronic Arts","Redwood City","CA"," Machine Learning","Base Salary","116000"
265.0,"Data Scientist","Intel Corporation","Santa Clara","CA"," Computer Vision","Base Salary","113000"
266.0,"Data Scientist, Payments","Rocket Lawyer","San Francisco","CA"," Python","Base Salary","118000"
267.0,"Senior Manager of Data Science","Progreso Financiero","Redwood City","CA"," Statistics","Base Salary","141000"
268.0,"Senior Data Science Engineer - Data Cloud","Oracle","Vienna","VA"," Data Science","Base Salary","110000"
269.0,"Data Scientist","CA Technologies","Santa Clara","CA"," Data Science","Base Salary","110000"
271.0,"Director, Data Scientist","Fitbit","Boston","MA"," Data Science","Base Salary","169000"
272.0,"Director, Data Scientist","Fitbit","Boston","MA"," Data Science","Base Salary","169000"
273.0,"Data Scientist / Principal Engineer","Johnson Controls","San Jose","CA"," Data Science","Base Salary","135000"
276.0,"Sr Data Scientist for SW quality improvement","Cisco Systems","San Jose","CA"," Analytics","Base Salary","126000"
277.0,"Data Scientist 4","Oracle","Seattle","WA"," Algorithms","Base Salary","114000"
278.0,"Data Scientist","Walmart","San Bruno","CA"," Algorithms","Base Salary","110000"
279.0,"Data Scientist I","MediaMath","New York","NY"," Python","Base Salary","112000"
280.0,"Principal Data Scientist","Pitney Bowes","Danbury","CT"," Machine Learning","Base Salary","132000"
281.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA"," Strategy","Base Salary","169000"
282.0,"Sr. Manager, Data Scientist, REQ 1048390","Pfizer","Cambridge","MA"," Analytics","Base Salary","142000"
283.0,"Data Scientist","Intel Corporation","Santa Clara","CA"," Algorithms","Base Salary","113000"
284.0,"Data Scientist","Chegg","Santa Clara","CA"," Natural Language Processing","Base Salary","121000"
285.0,"Data Scientist","Chegg","Santa Clara","CA"," Natural Language Processing","Base Salary","121000"
286.0,"Data Scientist 4","Oracle","Seattle","WA"," Algorithms","Base Salary","114000"
287.0,"Data Scientist 4","Oracle","Seattle","WA"," Algorithms","Base Salary","114000"
288.0,"Data Scientist - Saffron AI Solutions","Intel Corporation","Santa Clara","CA"," C++","Base Salary","111000"
289.0,"Lead Data Scientist","Honeywell","Atlanta","GA"," Strategy","Base Salary","144000"
290.0,"Senior Data Scientist","Oracle","Broomfield","CO"," Management","Base Salary","116000"
291.0,"Software Engineer - Applied Data Science","Lithium Technologies","San Francisco","CA"," C++","Base Salary","129000"
292.0,"Data Scientist (Product)","Spotify","New York","NY"," Statistics","Base Salary","122000"
293.0,"Senior Data Scientist","Lattice Engines","San Mateo","CA"," C++","Base Salary","132000"
294.0,"Data Scientist II","Amazon","Seattle","WA"," Statistics","Base Salary","124000"
295.0,"Data Scientist","Electronic Arts","Redwood City","CA"," Machine Learning","Base Salary","116000"
296.0,"Data Scientist","Adobe","San Jose","CA"," Databases","Base Salary","130000"
297.0,"Data Scientist","PlaceIQ","New York","NY"," Python","Base Salary","106000"
299.0,"Senior Data Scientist","Verizon","Boston","MA"," Matlab","Base Salary","127000"
300.0,"Senior Data Scientist","Aetna","Boston","MA"," Analytics","Base Salary","112000"
301.0,"Data Scientist, AWS Apps","Amazon","Palo Alto","CA"," Analytics","Base Salary","124000"
302.0,"Data Scientist","Intuit","Mountain View","CA"," Databases","Base Salary","118000"
303.0,"Principal Data Scientist","ADP","Parsippany","NJ"," Management","Base Salary","125000"
304.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Analytics","Base Salary","141000"
305.0,"Data Scientist, Senior","YuMe","Redwood City","CA"," Machine Learning","Base Salary","129000"
306.0,"Data Scientist","Hulu","Santa Monica","CA"," Data Science","Base Salary","111000"
307.0,"Lead Data Scientist","Target","Minneapolis","MN"," Matlab","Base Salary","123000"
308.0,"Principal, Data Scientist","Comcast","Philadelphia","PA"," MapReduce","Base Salary","129000"
309.0,"Principal, Data Scientist","Comcast","Philadelphia","PA"," MapReduce","Base Salary","129000"
310.0,"Data Scientist","Move, Inc.","Santa Clara","CA"," Analytics","Base Salary","118000"
312.0,"Senior Software Engineer - Data Services","Workday","Pleasanton","CA"," Analytics","Base Salary","119000"
313.0,"Head of Data Science","Provectus","Palo Alto","CA"," Machine Learning","Base Salary","137000"
314.0,"Principal Data Scientist","Honeywell","Atlanta","GA"," Strategy","Base Salary","148000"
315.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Matlab","Base Salary","106000"
316.0,"Principal Data Scientist","Accenture","San Diego","CA"," C++","Base Salary","125000"
317.0,"Data Scientist I, Manufacturing Sciences","Biogen Idec","Cambridge","MA"," Relational Databases","Base Salary","108000"
318.0,"Principal Data Scientist","Realtor.com","Santa Clara","CA"," Statistics","Base Salary","140000"
319.0,"Data Scientist","Integral Ad Science","New York","NY"," Machine Learning","Base Salary","108000"
320.0,"Data Scientist","Move, Inc.","Santa Clara","CA"," Data Science","Base Salary","118000"
321.0,"Senior Data Scientist","Nordstrom","Seattle","WA"," AWS","Base Salary","121000"
323.0,"Data Scientist","Intuit","Woodland Hills","CA"," SQL","Base Salary","112000"
324.0,"Data Scientist - Advertising Product and Platforms","Spotify","New York","NY"," Statistics","Base Salary"," 96000"
325.0,"Principal, Data Scientist - Digital","Comcast","Philadelphia","PA"," MapReduce","Base Salary","128000"
326.0,"Senior Software Development Engineer - Data Services","Zillow","Irvine","CA"," Python","Base Salary","110000"
327.0,"Senior Data Scientist","Aetna","Wellesley","MA"," Data Science","Base Salary","112000"
328.0,"Senior Data Scientist in San Mateo, CA","Osi Systems","Santa Clara","CA"," Java","Base Salary","118000"
329.0,"Seeking a Senior Data Scientist in San Mateo, CA","Osi Systems","San Mateo","CA"," Java","Base Salary","118000"
330.0,"Principal Data Scientist","Salsify","Boston","MA"," Search","Base Salary","118000"
332.0,"Principal Data Scientist","Capital One","New York","NY"," Relational Databases","Base Salary","140000"
334.0,"Senior Data Scientist","GE","San Ramon","CA"," Algorithms","Base Salary","124000"
335.0,"Senior Data Scientist","GE","San Ramon","CA"," Algorithms","Base Salary","124000"
337.0,"Area Lead, Research Data Science Facilitation","Harvard University","Cambridge","MA"," Statistics","Base Salary","138000"
338.0,"Senior Software Engineer, Data Science","AppNexus","New York","NY"," C++","Base Salary","112000"
339.0,"Data Analyst/Data Scientist","Luxoft","Kirkland","WA"," AWS","Base Salary"," 95000"
340.0,"Principal Data Scientist (Data Analytics) - Philippines","HGST","Laguna","CA"," Data Science","Base Salary","117000"
341.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA"," PHP","Base Salary","169000"
342.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA"," PHP","Base Salary","169000"
343.0,"Head of Data Science","Tubular Labs","Mountain View","CA"," Analytics","Base Salary","165000"
344.0,"Principal Data Scientist","Capital One","McLean","VA"," Relational Databases","Base Salary","139000"
345.0,"Lead Data Scientist","Target","Minneapolis","MN"," Algorithms","Base Salary","123000"
346.0,"Sr Data Scientist","GE","San Ramon","CA"," Management","Base Salary","124000"
347.0,"Sr Data Scientist","GE","San Ramon","CA"," Management","Base Salary","124000"
348.0,"Data Analyst","Zillow","Seattle","WA"," Data Science","Base Salary","105000"
349.0,"Data Scientist","Integral Ad Science","New York","NY"," Data Science","Base Salary","108000"
350.0,"Senior Data Scientist - Twin...","Unitedhealth Group","Boston","MA"," Scala","Base Salary","115000"
353.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA"," Data Science","Base Salary","144000"
354.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA"," Data Science","Base Salary","144000"
355.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA"," C++","Base Salary","131000"
356.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA"," C++","Base Salary","131000"
357.0,"Senior Data Scientist or Researcher","Inspur","Bellevue","WA"," Scala","Base Salary","111000"
358.0,"Senior Data Scientist -...","Unitedhealth Group","Boston","MA"," Deep Learning","Base Salary","115000"
359.0,"Sr Data Scientist","Aetna","Wellesley","MA"," Analytics","Base Salary","112000"
361.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA"," Data Science","Base Salary","169000"
362.0,"Principal Scientist, Data Science, Sequencing","Roche","Santa Clara","CA"," Data Science","Base Salary","148000"
363.0,"Senior Manager, Data Science","GE FABBRI","San Ramon","CA"," Architectures","Base Salary","155000"
364.0,"Data Science Manager","Nordstrom","Seattle","WA"," Data Science","Base Salary","101000"
365.0,"Senior Manager- Data Science (Digital)","Capital One","New York","NY"," Relational Databases","Base Salary","144000"
366.0,"Senior Software Engineer - Data Infrastructure","Ticketfly","San Francisco","CA"," Search","Base Salary","140000"
367.0,"Senior Data Scientist","Celgene","Seattle","WA"," LAMP","Base Salary","121000"
368.0,"Senior Data Scientist","Celgene","Seattle","WA"," LAMP","Base Salary","121000"
369.0,"NLP PRINCIPAL DATA SCIENTIST, WORLD-CLASS CONSULTANCY ROLE","Harnham","Boston","MA"," Analytics","Base Salary","132000"
370.0,"Data Science Analyst","Adobe","San Jose","CA"," Machine Learning","Base Salary","109000"
371.0,"Chief Data Scientist - Consulting","Harnham","New York","NY"," Analytics","Base Salary","164000"
372.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Databases","Base Salary","118000"
373.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Databases","Base Salary","118000"
374.0,"Commissions Data Analyst - local Bay Area candidates only","Imperva","Redwood City","CA"," Leadership","Base Salary","100000"
